요일구분,호선,역번호,출발역,상하구분,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분
일요일,2,232,구로디지털단지,내선,24.0,24.0,13.0,9.0,8.0,12.0,14.0,19.0,25.0,38.0,38.0,38.0,48.0,41.0,45.0,54.0,53.0,53.0,55.0,47.0,41.0,48.0,44.0,30.0,25.0,21.0,25.0,30.0,28.0,35.0,32.0,37.0,24.0,29.0,24.0,21.0,15.0,,
일요일,2,232,구로디지털단지,외선,13.0,16.0,16.0,11.0,11.0,15.0,15.0,20.0,29.0,41.0,31.0,39.0,40.0,33.0,35.0,42.0,38.0,41.0,45.0,36.0,40.0,39.0,43.0,26.0,25.0,24.0,24.0,27.0,29.0,38.0,41.0,34.0,27.0,27.0,36.0,28.0,52.0,0.0,
일요일,2,233,대림,내선,28.0,25.0,15.0,10.0,10.0,13.0,17.0,22.0,29.0,39.0,40.0,38.0,49.0,44.0,51.0,54.0,58.0,57.0,57.0,51.0,47.0,41.0,49.0,31.0,24.0,22.0,25.0,30.0,28.0,32.0,31.0,33.0,22.0,22.0,22.0,18.0,13.0,,
일요일,2,233,대림,외선,10.0,15.0,15.0,10.0,10.0,13.0,14.0,19.0,29.0,39.0,33.0,42.0,38.0,33.0,38.0,43.0,41.0,47.0,47.0,38.0,46.0,41.0,48.0,29.0,29.0,27.0,27.0,31.0,33.0,42.0,49.0,40.0,33.0,33.0,46.0,33.0,65.0,0.0,
일요일,2,234,신도림,내선,8.0,16.0,11.0,11.0,10.0,15.0,18.0,26.0,27.0,43.0,40.0,44.0,57.0,50.0,61.0,59.0,64.0,66.0,59.0,57.0,50.0,41.0,50.0,28.0,25.0,19.0,25.0,25.0,25.0,29.0,29.0,22.0,18.0,17.0,17.0,18.0,9.0,0.0,
일요일,2,234,신도림,외선,9.0,16.0,12.0,9.0,9.0,13.0,13.0,17.0,21.0,41.0,36.0,42.0,38.0,31.0,41.0,43.0,40.0,47.0,49.0,36.0,47.0,36.0,43.0,31.0,30.0,24.0,29.0,26.0,36.0,48.0,54.0,45.0,37.0,32.0,38.0,38.0,23.0,0.0,
일요일,2,235,문래,내선,8.0,15.0,12.0,10.0,10.0,15.0,18.0,25.0,26.0,44.0,39.0,44.0,53.0,48.0,61.0,54.0,68.0,67.0,59.0,55.0,54.0,46.0,51.0,34.0,30.0,22.0,25.0,25.0,25.0,30.0,29.0,28.0,23.0,22.0,29.0,25.0,20.0,,
일요일,2,235,문래,외선,22.0,28.0,12.0,8.0,8.0,10.0,12.0,16.0,18.0,38.0,29.0,34.0,34.0,28.0,38.0,40.0,38.0,47.0,46.0,43.0,46.0,46.0,44.0,33.0,31.0,27.0,33.0,39.0,42.0,59.0,67.0,63.0,43.0,44.0,46.0,49.0,27.0,0.0,
일요일,2,236,영등포구청,내선,8.0,15.0,11.0,10.0,10.0,15.0,18.0,22.0,27.0,44.0,40.0,45.0,52.0,50.0,67.0,53.0,68.0,71.0,61.0,58.0,54.0,47.0,51.0,33.0,31.0,22.0,24.0,25.0,25.0,29.0,28.0,29.0,20.0,21.0,26.0,24.0,19.0,,
일요일,2,236,영등포구청,외선,22.0,24.0,12.0,8.0,9.0,10.0,12.0,16.0,21.0,37.0,29.0,34.0,35.0,28.0,39.0,41.0,38.0,47.0,46.0,43.0,49.0,45.0,44.0,34.0,32.0,27.0,33.0,39.0,42.0,58.0,67.0,62.0,43.0,44.0,46.0,47.0,28.0,0.0,
일요일,2,237,당산,내선,8.0,13.0,10.0,9.0,10.0,15.0,19.0,23.0,29.0,48.0,44.0,50.0,58.0,55.0,76.0,58.0,73.0,77.0,65.0,62.0,58.0,50.0,56.0,37.0,34.0,23.0,25.0,28.0,25.0,31.0,32.0,33.0,21.0,21.0,27.0,24.0,17.0,,
일요일,2,237,당산,외선,22.0,24.0,12.0,7.0,8.0,10.0,11.0,13.0,19.0,33.0,26.0,34.0,32.0,28.0,39.0,38.0,38.0,46.0,43.0,43.0,51.0,41.0,48.0,35.0,32.0,28.0,33.0,40.0,43.0,64.0,69.0,63.0,42.0,50.0,42.0,45.0,33.0,0.0,
일요일,2,238,합정,내선,9.0,12.0,10.0,8.0,9.0,13.0,16.0,21.0,24.0,43.0,39.0,41.0,49.0,49.0,62.0,51.0,63.0,69.0,55.0,54.0,49.0,43.0,48.0,32.0,29.0,17.0,24.0,24.0,24.0,29.0,29.0,30.0,23.0,20.0,24.0,28.0,15.0,,
일요일,2,238,합정,외선,24.0,25.0,12.0,7.0,8.0,10.0,11.0,13.0,19.0,32.0,26.0,35.0,32.0,30.0,41.0,40.0,41.0,50.0,46.0,49.0,53.0,48.0,51.0,38.0,36.0,29.0,36.0,44.0,47.0,69.0,74.0,67.0,47.0,55.0,46.0,50.0,36.0,0.0,
일요일,2,239,홍대입구,내선,12.0,15.0,11.0,9.0,10.0,13.0,17.0,21.0,23.0,43.0,37.0,39.0,40.0,43.0,51.0,42.0,54.0,56.0,45.0,51.0,45.0,40.0,47.0,32.0,29.0,19.0,26.0,29.0,30.0,39.0,41.0,45.0,37.0,37.0,41.0,49.0,25.0,0.0,
일요일,2,239,홍대입구,외선,16.0,12.0,9.0,6.0,5.0,7.0,8.0,10.0,15.0,27.0,22.0,30.0,31.0,28.0,38.0,36.0,37.0,49.0,41.0,45.0,50.0,42.0,47.0,34.0,33.0,26.0,30.0,42.0,40.0,56.0,64.0,56.0,42.0,44.0,40.0,43.0,33.0,0.0,
일요일,2,240,신촌(지하),내선,14.0,15.0,11.0,9.0,9.0,13.0,15.0,20.0,20.0,38.0,35.0,36.0,39.0,43.0,49.0,42.0,51.0,57.0,42.0,51.0,45.0,38.0,44.0,32.0,28.0,18.0,25.0,30.0,29.0,40.0,42.0,45.0,40.0,40.0,43.0,53.0,24.0,,
일요일,2,240,신촌(지하),외선,9.0,8.0,6.0,4.0,5.0,7.0,8.0,10.0,16.0,27.0,28.0,36.0,42.0,38.0,50.0,46.0,47.0,60.0,51.0,51.0,62.0,48.0,50.0,36.0,35.0,28.0,28.0,40.0,35.0,48.0,55.0,44.0,32.0,32.0,31.0,33.0,25.0,0.0,
일요일,2,241,이대,내선,14.0,15.0,11.0,9.0,9.0,12.0,14.0,19.0,22.0,38.0,35.0,38.0,40.0,50.0,52.0,44.0,53.0,59.0,42.0,53.0,45.0,38.0,45.0,32.0,28.0,18.0,24.0,30.0,29.0,40.0,42.0,45.0,40.0,39.0,42.0,51.0,23.0,,
일요일,2,241,이대,외선,5.0,7.0,6.0,4.0,5.0,7.0,8.0,10.0,18.0,28.0,30.0,36.0,43.0,38.0,55.0,44.0,47.0,63.0,51.0,50.0,67.0,46.0,48.0,38.0,35.0,28.0,28.0,39.0,35.0,46.0,51.0,42.0,30.0,29.0,28.0,30.0,25.0,0.0,
일요일,2,242,아현,내선,14.0,15.0,11.0,9.0,9.0,11.0,15.0,20.0,22.0,39.0,35.0,39.0,42.0,49.0,54.0,44.0,54.0,59.0,41.0,53.0,46.0,37.0,48.0,31.0,27.0,20.0,24.0,29.0,28.0,39.0,41.0,44.0,39.0,38.0,41.0,57.0,27.0,,
일요일,2,242,아현,외선,4.0,8.0,6.0,5.0,5.0,8.0,9.0,10.0,18.0,28.0,30.0,38.0,43.0,36.0,54.0,44.0,47.0,63.0,51.0,50.0,68.0,46.0,49.0,38.0,32.0,31.0,29.0,40.0,35.0,48.0,54.0,43.0,32.0,30.0,30.0,33.0,28.0,0.0,
일요일,2,243,충정로,내선,16.0,16.0,12.0,9.0,9.0,11.0,15.0,20.0,23.0,38.0,35.0,40.0,42.0,50.0,55.0,47.0,55.0,57.0,45.0,55.0,46.0,38.0,49.0,32.0,27.0,20.0,24.0,30.0,29.0,40.0,41.0,44.0,35.0,40.0,37.0,58.0,25.0,,
일요일,2,243,충정로,외선,4.0,7.0,6.0,5.0,5.0,8.0,9.0,10.0,18.0,28.0,29.0,36.0,44.0,35.0,52.0,43.0,47.0,63.0,51.0,49.0,68.0,46.0,52.0,38.0,32.0,31.0,30.0,40.0,34.0,51.0,55.0,42.0,34.0,30.0,32.0,38.0,21.0,0.0,
일요일,2,244,용답,내선,5.0,8.0,6.0,4.0,4.0,4.0,6.0,7.0,11.0,16.0,17.0,19.0,19.0,19.0,24.0,26.0,26.0,27.0,23.0,22.0,22.0,18.0,22.0,14.0,11.0,10.0,7.0,6.0,6.0,8.0,5.0,3.0,4.0,2.0,2.0,3.0,1.0,,
일요일,2,244,용답,외선,1.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,8.0,11.0,10.0,14.0,13.0,11.0,13.0,14.0,15.0,17.0,15.0,16.0,13.0,11.0,14.0,11.0,10.0,8.0,8.0,11.0,12.0,15.0,17.0,15.0,10.0,12.0,11.0,9.0,5.0,0.0,
일요일,2,245,신답,내선,3.0,5.0,5.0,3.0,3.0,3.0,5.0,6.0,9.0,14.0,15.0,15.0,17.0,17.0,22.0,23.0,23.0,24.0,22.0,20.0,21.0,16.0,20.0,12.0,10.0,10.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,,
일요일,2,245,신답,외선,1.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,8.0,11.0,10.0,14.0,13.0,10.0,15.0,15.0,15.0,16.0,15.0,16.0,13.0,11.0,13.0,10.0,10.0,7.0,7.0,11.0,10.0,12.0,14.0,13.0,9.0,10.0,10.0,8.0,4.0,0.0,
일요일,2,246,신설동,내선,2.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,7.0,13.0,11.0,12.0,14.0,15.0,18.0,20.0,19.0,20.0,18.0,16.0,18.0,15.0,17.0,10.0,9.0,9.0,7.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,,
일요일,2,246,신설동,외선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
일요일,2,247,도림천,내선,3.0,7.0,6.0,3.0,3.0,5.0,4.0,6.0,10.0,14.0,11.0,11.0,14.0,13.0,16.0,17.0,21.0,24.0,24.0,26.0,29.0,24.0,28.0,21.0,21.0,15.0,17.0,21.0,21.0,26.0,27.0,24.0,21.0,15.0,24.0,24.0,13.0,,
일요일,2,247,도림천,외선,9.0,15.0,12.0,7.0,7.0,9.0,12.0,16.0,20.0,33.0,27.0,29.0,31.0,26.0,29.0,27.0,32.0,36.0,26.0,24.0,21.0,18.0,18.0,13.0,11.0,9.0,9.0,10.0,10.0,12.0,10.0,7.0,7.0,7.0,6.0,7.0,3.0,0.0,
일요일,2,248,양천구청,내선,3.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,8.0,13.0,10.0,10.0,13.0,11.0,13.0,15.0,17.0,20.0,20.0,21.0,24.0,20.0,23.0,16.0,17.0,12.0,14.0,18.0,16.0,21.0,21.0,20.0,17.0,12.0,19.0,17.0,9.0,,
일요일,2,248,양천구청,외선,9.0,13.0,12.0,7.0,8.0,9.0,12.0,16.0,20.0,33.0,27.0,29.0,30.0,26.0,28.0,26.0,31.0,36.0,24.0,24.0,21.0,18.0,18.0,13.0,11.0,9.0,9.0,10.0,10.0,12.0,10.0,7.0,7.0,7.0,6.0,7.0,3.0,0.0,
일요일,2,249,신정네거리,내선,3.0,7.0,5.0,2.0,3.0,3.0,3.0,5.0,8.0,11.0,9.0,9.0,12.0,10.0,11.0,12.0,13.0,16.0,15.0,16.0,18.0,13.0,16.0,11.0,11.0,7.0,9.0,12.0,10.0,14.0,13.0,13.0,10.0,9.0,11.0,9.0,7.0,,
일요일,2,249,신정네거리,외선,7.0,12.0,11.0,6.0,5.0,7.0,10.0,13.0,17.0,25.0,20.0,24.0,22.0,22.0,21.0,22.0,22.0,23.0,22.0,18.0,19.0,14.0,16.0,11.0,8.0,7.0,7.0,9.0,9.0,10.0,9.0,8.0,6.0,7.0,6.0,7.0,3.0,0.0,
일요일,2,250,용두,내선,3.0,5.0,5.0,3.0,3.0,3.0,4.0,6.0,8.0,14.0,13.0,14.0,16.0,16.0,21.0,22.0,22.0,23.0,22.0,18.0,21.0,16.0,19.0,12.0,10.0,10.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,,
일요일,2,250,용두,외선,1.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,11.0,10.0,12.0,13.0,9.0,13.0,12.0,13.0,16.0,12.0,13.0,10.0,10.0,11.0,9.0,8.0,7.0,7.0,9.0,9.0,11.0,13.0,12.0,8.0,9.0,9.0,7.0,4.0,0.0,
일요일,2,260,까치산,내선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
일요일,2,260,까치산,외선,4.0,8.0,6.0,4.0,4.0,5.0,6.0,8.0,11.0,16.0,13.0,15.0,16.0,14.0,13.0,15.0,14.0,16.0,16.0,13.0,14.0,12.0,13.0,9.0,7.0,7.0,6.0,7.0,7.0,9.0,8.0,7.0,7.0,6.0,6.0,7.0,3.0,0.0,
일요일,2,2555,둔촌동,상선,9.0,12.0,13.0,9.0,8.0,12.0,15.0,20.0,26.0,43.0,36.0,40.0,43.0,39.0,51.0,52.0,46.0,53.0,46.0,43.0,46.0,39.0,40.0,30.0,23.0,18.0,34.0,31.0,98.0,78.0,36.0,28.0,17.0,25.0,22.0,17.0,9.0,,
일요일,2,2555,둔촌동,하선,5.0,16.0,10.0,11.0,12.0,11.0,17.0,22.0,19.0,42.0,30.0,34.0,38.0,33.0,38.0,56.0,69.0,97.0,89.0,87.0,44.0,35.0,33.0,26.0,16.0,20.0,25.0,24.0,25.0,22.0,31.0,21.0,16.0,21.0,16.0,16.0,16.0,0.0,
일요일,2,2556,올림픽공원(한국체대),상선,8.0,12.0,12.0,9.0,8.0,11.0,14.0,17.0,23.0,41.0,34.0,38.0,38.0,36.0,48.0,47.0,42.0,47.0,42.0,38.0,41.0,36.0,38.0,29.0,21.0,17.0,33.0,47.0,100.0,75.0,31.0,28.0,15.0,23.0,20.0,17.0,11.0,,
일요일,2,2556,올림픽공원(한국체대),하선,4.0,12.0,9.0,7.0,8.0,8.0,12.0,16.0,15.0,35.0,25.0,25.0,22.0,23.0,22.0,31.0,33.0,34.0,28.0,34.0,31.0,29.0,41.0,21.0,16.0,22.0,22.0,22.0,29.0,24.0,32.0,21.0,18.0,21.0,18.0,16.0,15.0,0.0,
일요일,2,9001,성수E,내선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
일요일,2,9001,성수E,외선,3.0,7.0,6.0,5.0,5.0,9.0,10.0,13.0,16.0,25.0,26.0,29.0,32.0,34.0,35.0,37.0,41.0,41.0,39.0,47.0,45.0,34.0,38.0,32.0,24.0,23.0,23.0,27.0,30.0,42.0,44.0,36.0,28.0,27.0,26.0,28.0,19.0,0.0,
일요일,2,9002,성수,내선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
일요일,2,9002,성수,외선,1.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,7.0,11.0,11.0,12.0,13.0,11.0,13.0,14.0,15.0,16.0,18.0,17.0,14.0,14.0,16.0,13.0,12.0,10.0,9.0,14.0,15.0,19.0,22.0,19.0,13.0,15.0,13.0,13.0,8.0,0.0,
일요일,2,9003,신도림,내선,3.0,9.0,6.0,3.0,3.0,6.0,5.0,7.0,9.0,14.0,11.0,11.0,16.0,13.0,16.0,17.0,21.0,26.0,24.0,26.0,31.0,25.0,28.0,24.0,18.0,17.0,17.0,21.0,22.0,26.0,27.0,24.0,22.0,16.0,24.0,24.0,13.0,,
일요일,2,9003,신도림,외선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
일요일,3,309,지축,상선,8.0,8.0,6.0,6.0,5.0,7.0,6.0,13.0,18.0,20.0,15.0,21.0,21.0,24.0,29.0,32.0,37.0,43.0,43.0,33.0,44.0,41.0,44.0,33.0,21.0,20.0,30.0,28.0,30.0,28.0,33.0,23.0,19.0,28.0,22.0,30.0,28.0,,
일요일,3,309,지축,하선,18.0,13.0,13.0,11.0,13.0,17.0,14.0,25.0,31.0,48.0,38.0,35.0,52.0,45.0,39.0,42.0,46.0,50.0,45.0,42.0,41.0,34.0,35.0,23.0,19.0,12.0,15.0,18.0,19.0,14.0,21.0,12.0,10.0,13.0,8.0,7.0,5.0,0.0,
일요일,3,310,구파발,상선,9.0,9.0,4.0,2.0,3.0,4.0,3.0,9.0,7.0,15.0,11.0,14.0,10.0,15.0,12.0,21.0,15.0,26.0,19.0,25.0,19.0,26.0,19.0,21.0,12.0,13.0,20.0,14.0,20.0,15.0,27.0,24.0,12.0,14.0,19.0,14.0,0.0,0.0,
일요일,3,310,구파발,하선,2.0,12.0,7.0,8.0,7.0,11.0,14.0,17.0,21.0,34.0,33.0,34.0,26.0,32.0,24.0,30.0,24.0,36.0,24.0,30.0,23.0,25.0,19.0,17.0,11.0,12.0,11.0,9.0,13.0,11.0,14.0,14.0,9.0,9.0,7.0,8.0,4.0,0.0,
일요일,3,311,연신내,상선,9.0,11.0,5.0,3.0,4.0,5.0,6.0,10.0,12.0,18.0,16.0,18.0,17.0,16.0,18.0,22.0,23.0,29.0,27.0,25.0,28.0,26.0,27.0,21.0,18.0,16.0,20.0,20.0,21.0,22.0,27.0,29.0,18.0,17.0,19.0,18.0,7.0,5.0,
일요일,3,311,연신내,하선,4.0,13.0,10.0,7.0,9.0,12.0,15.0,18.0,23.0,34.0,37.0,36.0,31.0,27.0,30.0,28.0,33.0,30.0,31.0,26.0,28.0,21.0,24.0,14.0,13.0,10.0,9.0,12.0,10.0,15.0,12.0,13.0,8.0,8.0,8.0,8.0,8.0,0.0,
일요일,3,312,불광,상선,8.0,11.0,5.0,4.0,4.0,5.0,8.0,11.0,13.0,19.0,17.0,20.0,21.0,18.0,22.0,25.0,27.0,33.0,31.0,29.0,33.0,30.0,34.0,26.0,22.0,20.0,24.0,25.0,26.0,29.0,36.0,36.0,24.0,23.0,23.0,22.0,15.0,5.0,
일요일,3,312,불광,하선,7.0,16.0,11.0,9.0,12.0,13.0,18.0,21.0,26.0,41.0,43.0,44.0,36.0,33.0,38.0,32.0,37.0,36.0,36.0,32.0,33.0,24.0,27.0,16.0,15.0,12.0,10.0,14.0,12.0,16.0,13.0,14.0,10.0,9.0,8.0,9.0,9.0,0.0,
일요일,3,313,녹번,상선,7.0,9.0,5.0,5.0,4.0,5.0,8.0,12.0,14.0,19.0,17.0,19.0,19.0,18.0,21.0,25.0,27.0,33.0,31.0,29.0,35.0,30.0,34.0,26.0,24.0,20.0,25.0,26.0,25.0,30.0,38.0,38.0,24.0,24.0,23.0,22.0,13.0,,
일요일,3,313,녹번,하선,8.0,17.0,12.0,10.0,12.0,15.0,20.0,24.0,29.0,46.0,43.0,51.0,40.0,35.0,41.0,35.0,40.0,39.0,38.0,33.0,35.0,26.0,28.0,17.0,15.0,12.0,10.0,14.0,12.0,16.0,13.0,14.0,9.0,9.0,8.0,9.0,8.0,0.0,
일요일,3,314,홍제,상선,6.0,8.0,5.0,5.0,4.0,5.0,8.0,12.0,14.0,19.0,17.0,18.0,19.0,18.0,21.0,25.0,28.0,33.0,32.0,30.0,37.0,33.0,36.0,27.0,25.0,22.0,27.0,28.0,28.0,32.0,44.0,40.0,27.0,27.0,27.0,24.0,15.0,,
일요일,3,314,홍제,하선,9.0,20.0,12.0,11.0,12.0,17.0,19.0,25.0,32.0,48.0,44.0,55.0,48.0,42.0,44.0,40.0,40.0,47.0,38.0,39.0,35.0,30.0,27.0,21.0,15.0,13.0,12.0,13.0,14.0,16.0,14.0,13.0,9.0,10.0,8.0,8.0,7.0,0.0,
일요일,3,315,무악재,상선,5.0,8.0,6.0,5.0,4.0,5.0,8.0,13.0,14.0,20.0,16.0,20.0,19.0,19.0,22.0,26.0,29.0,34.0,31.0,34.0,41.0,35.0,40.0,30.0,26.0,25.0,29.0,30.0,29.0,38.0,51.0,43.0,30.0,29.0,30.0,26.0,17.0,,
일요일,3,315,무악재,하선,10.0,20.0,13.0,11.0,13.0,18.0,20.0,27.0,33.0,49.0,45.0,56.0,49.0,43.0,44.0,42.0,41.0,49.0,38.0,39.0,35.0,30.0,27.0,21.0,15.0,14.0,12.0,13.0,14.0,16.0,14.0,13.0,9.0,11.0,8.0,9.0,5.0,0.0,
일요일,3,316,독립문,상선,5.0,8.0,6.0,5.0,4.0,5.0,8.0,13.0,14.0,22.0,16.0,20.0,21.0,19.0,22.0,27.0,29.0,34.0,32.0,36.0,42.0,36.0,41.0,31.0,27.0,27.0,30.0,31.0,30.0,38.0,53.0,44.0,30.0,31.0,28.0,26.0,19.0,0.0,
일요일,3,316,독립문,하선,9.0,20.0,13.0,11.0,12.0,17.0,20.0,27.0,33.0,49.0,48.0,54.0,51.0,45.0,45.0,44.0,42.0,50.0,39.0,41.0,37.0,33.0,30.0,21.0,15.0,14.0,12.0,14.0,14.0,16.0,14.0,12.0,10.0,11.0,8.0,9.0,5.0,0.0,
일요일,3,317,경복궁,상선,6.0,8.0,6.0,5.0,5.0,6.0,10.0,15.0,17.0,24.0,18.0,22.0,21.0,19.0,23.0,27.0,31.0,36.0,35.0,34.0,44.0,37.0,41.0,31.0,28.0,27.0,30.0,31.0,31.0,39.0,54.0,44.0,30.0,32.0,29.0,28.0,19.0,10.0,
일요일,3,317,경복궁,하선,9.0,17.0,15.0,10.0,12.0,16.0,19.0,25.0,35.0,47.0,49.0,51.0,60.0,44.0,52.0,47.0,53.0,54.0,55.0,49.0,51.0,39.0,42.0,28.0,24.0,18.0,17.0,20.0,17.0,22.0,18.0,16.0,14.0,13.0,9.0,11.0,8.0,0.0,
일요일,3,318,안국,상선,6.0,8.0,6.0,6.0,6.0,7.0,13.0,19.0,27.0,37.0,30.0,34.0,34.0,31.0,37.0,40.0,42.0,49.0,43.0,41.0,50.0,41.0,44.0,33.0,27.0,28.0,30.0,31.0,30.0,40.0,54.0,44.0,30.0,32.0,30.0,26.0,13.0,,
일요일,3,318,안국,하선,9.0,16.0,15.0,10.0,12.0,16.0,19.0,25.0,34.0,47.0,48.0,51.0,60.0,47.0,54.0,51.0,55.0,61.0,62.0,58.0,60.0,49.0,52.0,37.0,31.0,24.0,22.0,27.0,23.0,30.0,24.0,21.0,17.0,15.0,13.0,11.0,8.0,0.0,
일요일,3,319,종로3가,상선,6.0,9.0,7.0,7.0,8.0,9.0,17.0,23.0,33.0,47.0,42.0,46.0,47.0,41.0,48.0,49.0,54.0,60.0,51.0,47.0,55.0,46.0,48.0,35.0,28.0,29.0,30.0,31.0,29.0,40.0,54.0,42.0,30.0,31.0,29.0,28.0,15.0,,
일요일,3,319,종로3가,하선,9.0,13.0,11.0,7.0,8.0,12.0,14.0,19.0,25.0,37.0,36.0,40.0,45.0,34.0,41.0,40.0,42.0,47.0,49.0,46.0,49.0,41.0,42.0,32.0,24.0,22.0,18.0,22.0,20.0,25.0,22.0,20.0,16.0,13.0,11.0,9.0,5.0,0.0,
일요일,3,320,을지로3가,상선,3.0,7.0,5.0,5.0,5.0,7.0,12.0,16.0,24.0,33.0,33.0,35.0,36.0,32.0,37.0,40.0,44.0,46.0,39.0,38.0,42.0,36.0,38.0,26.0,22.0,22.0,22.0,24.0,24.0,32.0,44.0,33.0,25.0,24.0,23.0,21.0,12.0,,
일요일,3,320,을지로3가,하선,8.0,12.0,9.0,7.0,7.0,11.0,13.0,16.0,22.0,33.0,30.0,35.0,40.0,31.0,34.0,36.0,37.0,44.0,42.0,42.0,42.0,37.0,39.0,29.0,23.0,21.0,16.0,22.0,20.0,22.0,23.0,20.0,17.0,14.0,13.0,11.0,8.0,0.0,
일요일,3,321,충무로,상선,3.0,5.0,5.0,4.0,5.0,7.0,11.0,14.0,20.0,29.0,29.0,32.0,32.0,28.0,34.0,36.0,40.0,41.0,36.0,36.0,40.0,33.0,34.0,25.0,21.0,20.0,21.0,21.0,22.0,30.0,40.0,28.0,21.0,21.0,20.0,18.0,11.0,,
일요일,3,321,충무로,하선,9.0,15.0,10.0,8.0,8.0,12.0,14.0,18.0,22.0,37.0,33.0,36.0,43.0,33.0,37.0,37.0,40.0,44.0,41.0,42.0,41.0,38.0,38.0,29.0,22.0,21.0,17.0,22.0,20.0,25.0,23.0,20.0,17.0,15.0,13.0,11.0,7.0,0.0,
일요일,3,322,동대입구,상선,4.0,5.0,5.0,5.0,4.0,6.0,10.0,12.0,17.0,25.0,25.0,29.0,31.0,28.0,35.0,37.0,38.0,43.0,35.0,37.0,41.0,35.0,36.0,27.0,24.0,22.0,22.0,22.0,25.0,35.0,45.0,31.0,25.0,23.0,22.0,21.0,11.0,,
일요일,3,322,동대입구,하선,9.0,13.0,10.0,7.0,7.0,10.0,12.0,16.0,20.0,33.0,29.0,34.0,40.0,31.0,35.0,32.0,38.0,43.0,39.0,42.0,42.0,39.0,38.0,30.0,22.0,21.0,17.0,22.0,20.0,25.0,23.0,20.0,18.0,16.0,13.0,12.0,8.0,0.0,
일요일,3,323,약수,상선,4.0,5.0,5.0,5.0,4.0,6.0,10.0,13.0,18.0,27.0,26.0,30.0,32.0,28.0,35.0,38.0,38.0,41.0,35.0,36.0,38.0,32.0,35.0,25.0,22.0,20.0,21.0,21.0,24.0,32.0,45.0,30.0,24.0,22.0,22.0,21.0,12.0,,
일요일,3,323,약수,하선,12.0,16.0,12.0,7.0,8.0,11.0,14.0,19.0,23.0,38.0,34.0,38.0,47.0,34.0,40.0,37.0,45.0,47.0,45.0,46.0,47.0,40.0,42.0,31.0,25.0,22.0,20.0,22.0,23.0,28.0,26.0,22.0,18.0,17.0,14.0,12.0,11.0,0.0,
일요일,3,324,금호,상선,5.0,5.0,6.0,5.0,4.0,7.0,10.0,13.0,18.0,28.0,28.0,32.0,35.0,31.0,39.0,41.0,42.0,47.0,39.0,39.0,42.0,36.0,40.0,29.0,25.0,24.0,23.0,26.0,27.0,38.0,50.0,36.0,27.0,26.0,27.0,24.0,12.0,,
일요일,3,324,금호,하선,13.0,17.0,12.0,8.0,8.0,11.0,14.0,20.0,24.0,35.0,34.0,39.0,48.0,34.0,40.0,37.0,45.0,46.0,46.0,46.0,46.0,39.0,43.0,31.0,25.0,22.0,20.0,22.0,22.0,28.0,24.0,21.0,17.0,17.0,13.0,12.0,11.0,0.0,
